"day","time","davetazLongitude","davetazLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Monday","11",-0.1005,51.372,2012-02-13,"Special Service","Croydon","Croydon",440,"Norbury","1122331332322",536.340526673186,0.09
"Monday","12",-0.099,51.374,2011-05-23,"Special Service","Croydon","Croydon",234,"Croydon","1122331332322",478.67697263967,0.1
"Monday","12",-0.1005,51.373,2009-01-19,"False Alarm","Croydon","Croydon",293,"Croydon","1122331332322",478.67697263967,0.1
"Monday","12",-0.0975,51.373,2011-08-08,"False Alarm","Croydon","Croydon",182,"Croydon","1122331332322",478.67697263967,0.11
"Monday","13",-0.099,51.373,2011-03-14,"Special Service","Croydon","Croydon",537,"Croydon","1122331332322",405.729103079198,0.09
"Monday","13",-0.096,51.373,2009-07-06,"False Alarm","Croydon","Croydon",977,"Croydon","1122331332322",405.729103079198,0.08
"Monday","13",-0.096,51.373,2010-04-12,"False Alarm","Croydon","Croydon",419,"Croydon","1122331332322",405.729103079198,0.09
"Monday","13",-0.0975,51.374,2012-10-22,"Fire","Croydon","Croydon",517,"Norbury","1122331332322",405.729103079198,0.09
"Monday","14",-0.099,51.373,2010-08-02,"False Alarm","Croydon","Croydon",207,"Croydon","1122331332322",612.067362693105,0.11
"Monday","14",-0.1005,51.374,2009-04-06,"Fire","Croydon","Croydon",251,"Croydon","1122331332322",612.067362693105,0.1
"Monday","14",-0.1005,51.374,2010-02-22,"Special Service","Croydon","Croydon",327,"Croydon","1122331332322",612.067362693105,0.1
"Monday","14",-0.1005,51.373,2009-01-26,"Special Service","Croydon","Croydon",473,"Norbury","1122331332322",612.067362693105,0.09
"Monday","14",-0.1005,51.373,2009-05-25,"False Alarm","Croydon","Croydon",266,"Croydon","1122331332322",612.067362693105,0.1
"Monday","15",-0.1005,51.374,2009-05-04,"Fire","Croydon","Croydon",380,"Croydon","1122331332322",585.667181328363,0.1
"Monday","15",-0.1005,51.373,2009-03-23,"Special Service","Croydon","Croydon",268,"Croydon","1122331332322",585.667181328363,0.1
"Monday","15",-0.1005,51.373,2012-11-26,"Fire","Croydon","Croydon",210,"Croydon","1122331332322",585.667181328363,0.11
"Monday","15",-0.1005,51.373,2012-11-26,"Fire","Croydon","Croydon",187,"Croydon","1122331332322",585.667181328363,0.11
"Monday","16",-0.096,51.373,2010-01-04,"Special Service","Croydon","Croydon",374,"Croydon","1122331332322",637.078060828124,0.1
"Monday","17",-0.1005,51.374,2010-05-10,"Fire","Croydon","Croydon",201,"Croydon","1122331332322",671.815141571206,0.11
"Monday","17",-0.099,51.374,2009-07-13,"False Alarm","Croydon","Croydon",220,"Croydon","1122331332322",671.815141571206,0.11
"Monday","17",-0.1005,51.373,2009-02-09,"Special Service","Croydon","Croydon",558,"Croydon","1122331332322",671.815141571206,0.09
"Monday","17",-0.1005,51.373,2012-01-30,"Fire","Croydon","Croydon",223,"Croydon","1122331332322",671.815141571206,0.11
"Monday","18",-0.1005,51.374,2010-08-16,"False Alarm","Croydon","Croydon",318,"Croydon","1122331332322",612.762104307967,0.1
"Monday","18",-0.099,51.374,2010-08-16,"False Alarm","Croydon","Croydon",189,"Croydon","1122331332322",612.762104307967,0.11
"Monday","18",-0.0975,51.373,2011-04-04,"False Alarm","Croydon","Croydon",168,"Croydon","1122331332322",612.762104307967,0.11
"Monday","18",-0.1005,51.372,2012-11-26,"False Alarm","Croydon","Croydon",228,"Croydon","1122331332322",612.762104307967,0.11
"Monday","19",-0.1005,51.374,2011-12-19,"False Alarm","Croydon","Croydon",179,"Croydon","1122331332322",396.697462085997,0.1
"Monday","19",-0.096,51.374,2012-12-10,"False Alarm","Croydon","Croydon",316,"Croydon","1122331332322",396.697462085997,0.09
"Monday","19",-0.096,51.373,2009-09-14,"Special Service","Croydon","Croydon",192,"Croydon","1122331332322",396.697462085997,0.1
"Monday","20",-0.1005,51.374,2009-09-14,"False Alarm","Croydon","Croydon",245,"Croydon","1122331332322",273.728196255486,0.09
"Monday","21",-0.1005,51.374,2010-12-20,"False Alarm","Croydon","Croydon",218,"Croydon","1122331332322",225.791024830033,0.09
"Monday","22",-0.099,51.373,2012-04-16,"False Alarm","Croydon","Croydon",222,"Croydon","1122331332322",178.548595019442,0.09
"Monday","22",-0.1005,51.374,2009-09-14,"False Alarm","Croydon","Croydon",263,"Croydon","1122331332322",178.548595019442,0.08
"Monday","22",-0.1005,51.374,2010-08-16,"Fire","Croydon","Croydon",248,"Croydon","1122331332322",178.548595019442,0.08
"Monday","22",-0.1005,51.374,2012-02-06,"Special Service","Croydon","Croydon",230,"Croydon","1122331332322",178.548595019442,0.09
"Monday","22",-0.1005,51.373,2010-01-11,"False Alarm","Croydon","Croydon",249,"Croydon","1122331332322",178.548595019442,0.08
"Monday","22",-0.1005,51.373,2010-01-11,"False Alarm","Croydon","Croydon",163,"Croydon","1122331332322",178.548595019442,0.09
"Monday","23",-0.096,51.373,2010-11-01,"Special Service","Croydon","Croydon",571,"Woodside","1122331332322",125.748232289957,0.07
"Saturday","0",-0.096,51.374,2009-03-21,"False Alarm","Croydon","Croydon",272,"Croydon","1122331332322",245.938531661021,0.09
"Saturday","1",-0.0975,51.373,2011-05-28,"False Alarm","Croydon","Croydon",200,"Croydon","1122331332322",184.801269553196,0.09
"Saturday","1",-0.0975,51.372,2011-04-16,"Fire","Croydon","Croydon",280,"Croydon","1122331332322",184.801269553196,0.08
