"day","time","davetazLongitude","davetazLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Friday","10",-0.1995,51.511,2009-12-25,"False Alarm","Kensington and Chelsea","Kensington",243,"North Kensington","11223342432313",638.306376942355,0.11
"Friday","12",-0.201,51.51,2012-09-21,"Fire","Kensington and Chelsea","North Kensington",355,"North Kensington","11223342432313",755.37566878331,0.1
"Monday","9",-0.1995,51.511,2009-07-27,"False Alarm","Kensington and Chelsea","Kensington",224,"North Kensington","11223342432313",710.777843320089,0.11
"Monday","10",-0.1995,51.511,2009-07-27,"False Alarm","Kensington and Chelsea","Kensington",184,"North Kensington","11223342432313",663.392653765417,0.11
"Monday","16",-0.1995,51.511,2011-06-27,"False Alarm","Kensington and Chelsea","Kensington",221,"Kensington","11223342432313",827.847135161045,0.11
"Monday","19",-0.1995,51.511,2011-06-27,"False Alarm","Kensington and Chelsea","Kensington",300,"Kensington","11223342432313",786.036673789275,0.1
"Saturday","0",-0.1995,51.511,2011-10-08,"Special Service","Kensington and Chelsea","Kensington",303,"Kensington","11223342432313",409.742521443345,0.09
"Saturday","18",-0.1995,51.511,2009-07-18,"False Alarm","Kensington and Chelsea","Kensington",260,"North Kensington","11223342432313",889.169145172974,0.11
"Saturday","18",-0.1995,51.511,2010-08-21,"False Alarm","Kensington and Chelsea","Kensington",232,"Kensington","11223342432313",889.169145172974,0.11
"Saturday","19",-0.201,51.51,2010-06-19,"False Alarm","Kensington and Chelsea","North Kensington",241,"North Kensington","11223342432313",822.272406978142,0.11
"Saturday","22",-0.1995,51.511,2012-12-22,"False Alarm","Kensington and Chelsea","Kensington",279,"North Kensington","11223342432313",554.685454198815,0.1
"Sunday","10",-0.1995,51.511,2011-12-18,"Special Service","Kensington and Chelsea","Kensington",411,"Kensington","11223342432313",485.001351912531,0.09
"Sunday","12",-0.1995,51.511,2009-03-01,"False Alarm","Kensington and Chelsea","Kensington",469,"Hammersmith","11223342432313",719.139935594443,0.1
"Thursday","7",-0.1995,51.511,2009-01-01,"False Alarm","Kensington and Chelsea","Kensington",260,"North Kensington","11223342432313",543.535997833009,0.1
"Thursday","13",-0.1995,51.511,2009-04-16,"False Alarm","Kensington and Chelsea","Kensington",215,"North Kensington","11223342432313",786.036673789275,0.11
"Thursday","20",-0.1995,51.51,2010-02-11,"False Alarm","Kensington and Chelsea","North Kensington",295,"North Kensington","11223342432313",660.605289673965,0.1
"Thursday","23",-0.1995,51.511,2011-01-20,"Special Service","Kensington and Chelsea","Kensington",279,"Kensington","11223342432313",485.001351912531,0.1
"Thursday","23",-0.201,51.51,2013-03-28,"Special Service","Kensington and Chelsea","North Kensington",364,"North Kensington","11223342432313",485.001351912531,0.09
"Tuesday","20",-0.1995,51.511,2009-10-06,"Special Service","Kensington and Chelsea","Kensington",471,"Kensington","11223342432313",627.156920576549,0.09
"Wednesday","13",-0.1995,51.51,2012-08-15,"False Alarm","Kensington and Chelsea","North Kensington",262,"North Kensington","11223342432313",557.472818290266,0.1
"Wednesday","19",-0.1995,51.511,2009-02-25,"False Alarm","Kensington and Chelsea","Kensington",230,"North Kensington","11223342432313",838.99659152685,0.11
"Wednesday","20",-0.1995,51.511,2009-02-18,"False Alarm","Kensington and Chelsea","Kensington",252,"North Kensington","11223342432313",643.881105125257,0.11
