"day","time","simplifiedLongitude","simplifiedLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Wednesday","17",-0.3795,51.591,2012-10-03,"Fire","Harrow","Harrow",194,"Harrow","1122334431114",51,0.07
"Wednesday","17",-0.3795,51.591,2012-10-03,"Fire","Harrow","Harrow",194,"Harrow","1122334431114",49,0.07
"Wednesday","17",-0.3795,51.592,2010-05-26,"Special Service","Harrow","Harrow",328,"Harrow","1122334431114",51,0.06
"Wednesday","17",-0.3795,51.592,2010-05-26,"Special Service","Harrow","Harrow",328,"Harrow","1122334431114",49,0.06
"Wednesday","18",-0.381,51.593,2009-04-01,"False Alarm","Harrow","Harrow",633,"Harrow","1122334431114",47,0.05
"Wednesday","18",-0.381,51.593,2009-04-01,"False Alarm","Harrow","Harrow",633,"Harrow","1122334431114",50,0.05
"Wednesday","19",-0.381,51.594,2011-06-22,"Special Service","Harrow","Harrow",283,"Harrow","1122334431114",42,0.06
"Wednesday","19",-0.381,51.594,2011-06-22,"Special Service","Harrow","Harrow",283,"Harrow","1122334431114",45,0.06
"Wednesday","19",-0.3795,51.591,2009-12-02,"False Alarm","Harrow","Harrow",430,"Northolt","1122334431114",42,0.06
"Wednesday","19",-0.3795,51.591,2009-12-02,"False Alarm","Harrow","Harrow",430,"Northolt","1122334431114",45,0.06
"Wednesday","20",-0.3825,51.592,2011-07-13,"Fire","Harrow","Harrow",245,"Harrow","1122334431114",36,0.06
"Wednesday","20",-0.3825,51.592,2011-07-13,"Fire","Harrow","Harrow",245,"Harrow","1122334431114",35,0.06
"Wednesday","21",-0.3795,51.591,2012-05-23,"False Alarm","Harrow","Harrow",206,"Harrow","1122334431114",34,0.06
"Wednesday","21",-0.3795,51.591,2012-05-23,"False Alarm","Harrow","Harrow",206,"Harrow","1122334431114",29,0.06
"Friday","7",-0.3405,51.624,2010-02-05,"False Alarm","Harrow","Stanmore",469,"Stanmore","1122334434232",6,0.03
"Friday","7",-0.3405,51.624,2010-02-05,"False Alarm","Harrow","Stanmore",469,"Stanmore","1122334434232",2,0.02
"Friday","7",-0.3405,51.624,2009-05-15,"False Alarm","Harrow","Stanmore",512,"Stanmore","1122334434232",6,0.03
"Friday","7",-0.3405,51.624,2009-05-15,"False Alarm","Harrow","Stanmore",512,"Stanmore","1122334434232",2,0.02
"Monday","0",-0.3405,51.625,2010-07-19,"Special Service","Harrow","Stanmore",402,"Stanmore","1122334434232",1,0.01
"Monday","0",-0.3405,51.625,2010-07-19,"Special Service","Harrow","Stanmore",402,"Stanmore","1122334434232",1,0.01
"Monday","14",-0.3405,51.624,2009-06-01,"False Alarm","Harrow","Stanmore",392,"Stanmore","1122334434232",8,0.03
"Monday","14",-0.3405,51.624,2009-06-01,"False Alarm","Harrow","Stanmore",392,"Stanmore","1122334434232",2,0.02
